engine,state,task,granularity,level,metric,seed,value
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,knn10_macro_f1,2,0.010120786428838591
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,silhouette,2,-0.7710236310958862
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,cohesion,2,0.8178216814994812
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,centroid_inter_sim,2,0.5188158750534058
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,sep_ratio,2,1.5763235491113228
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy,2,0.03500000014901161
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy_macro,2,0.004577515442247336
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1,2,0.0018866461468860507
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1_weighted,2,0.012122320011258125
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,mrr,2,0.06045154482126236
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top3_acc,2,0.0598750002682209
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_3,2,0.04940144717693329
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top5_acc,2,0.07500000298023224
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_5,2,0.055641524493694305
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,train_acc,2,0.037205882370471954
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,test_class_coverage,2,0.9187817258883249
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,knn10_acc,3,0.05975
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,knn10_macro_f1,3,0.011849989278813039
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,silhouette,3,-0.779029369354248
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,cohesion,3,0.8170579671859741
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,centroid_inter_sim,3,0.5179187059402466
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,sep_ratio,3,1.5775795657016487
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy,3,0.03712499886751175
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy_macro,3,0.004652430880547622
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1,3,0.0020542326383292675
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1_weighted,3,0.011331731453537941
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,mrr,3,0.06442596018314362
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top3_acc,3,0.06575000286102295
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_3,3,0.05356511101126671
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top5_acc,3,0.08174999803304672
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_5,3,0.06016012281179428
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,train_acc,3,0.041875001043081284
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,test_class_coverage,3,0.9250185597624351
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,knn10_acc,4,0.05475
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,knn10_macro_f1,4,0.009907294042314843
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,silhouette,4,-0.7838263511657715
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,cohesion,4,0.8184610605239868
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,centroid_inter_sim,4,0.5136259198188782
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L0,sep_ratio,4,1.5934964123551316
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy,4,0.03137499839067459
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,accuracy_macro,4,0.004411638083002021
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1,4,0.0023347705136984587
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,f1_weighted,4,0.011217174120247364
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,mrr,4,0.0580519400537014
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top3_acc,4,0.058125000447034836
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_3,4,0.04677942022681236
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,top5_acc,4,0.07537499815225601
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,ndcg_5,4,0.05386894568800926
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,train_acc,4,0.03867647051811218
check2hgi_design_k_resln_mae_l0_1,florida,reg,poi,L1,test_class_coverage,4,0.9216323582520766
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,n_eval,-1,29667.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,label_coverage,-1,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_acc,0,0.9812942366026289
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_macro_f1,0,0.9812858020775208
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,silhouette,0,0.5059283971786499
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,cohesion,0,0.8376330137252808
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,centroid_inter_sim,0,0.39619937539100647
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,sep_ratio,0,2.114170454960022
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy,0,0.9860128164291382
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy_macro,0,0.9854840636253357
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1,0,0.9852331280708313
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1_weighted,0,0.9860159754753113
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,mrr,0,0.9929502606391907
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top3_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_3,0,0.9947936534881592
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top5_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_5,0,0.9947936534881592
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,train_acc,0,0.9860209226608276
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,test_class_coverage,0,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_acc,1,0.975901584091675
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_macro_f1,1,0.9755369202719965
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,silhouette,1,0.5048742294311523
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,cohesion,1,0.8378776907920837
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,centroid_inter_sim,1,0.4000990390777588
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,sep_ratio,1,2.094175713901785
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy,1,0.9836535453796387
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy_macro,1,0.9821146726608276
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1,1,0.9814289808273315
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1_weighted,1,0.9836491942405701
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,mrr,1,0.9916862845420837
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top3_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_3,1,0.99385666847229
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top5_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_5,1,0.99385666847229
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,train_acc,1,0.9874089360237122
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,test_class_coverage,1,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_acc,2,0.9782572054609809
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_macro_f1,2,0.9765339345229203
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,silhouette,2,0.5047983527183533
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,cohesion,2,0.8376547694206238
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,centroid_inter_sim,2,0.3966797888278961
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,sep_ratio,2,2.1116648566737277
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy,2,0.982807993888855
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy_macro,2,0.982045590877533
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1,2,0.9812309741973877
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1_weighted,2,0.9828145503997803
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,mrr,2,0.9913197159767151
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top3_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_3,2,0.9935887455940247
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top5_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_5,2,0.9935887455940247
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,train_acc,2,0.9866653680801392
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,test_class_coverage,2,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_acc,3,0.9787628518456093
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_macro_f1,3,0.9785820028100274
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,silhouette,3,0.5099195837974548
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,cohesion,3,0.8402968049049377
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,centroid_inter_sim,3,0.3988305926322937
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,sep_ratio,3,2.1069015778327183
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy,3,0.982807993888855
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy_macro,3,0.9817532300949097
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1,3,0.982499897480011
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1_weighted,3,0.9828079342842102
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,mrr,3,0.9913758635520935
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top3_acc,3,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_3,3,0.9936328530311584
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top5_acc,3,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_5,3,0.9936328530311584
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,train_acc,3,0.9869627952575684
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,test_class_coverage,3,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_acc,4,0.9782572054609809
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,knn10_macro_f1,4,0.9785044436133835
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,silhouette,4,0.5022860169410706
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,cohesion,4,0.8387629389762878
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,centroid_inter_sim,4,0.4029928743839264
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L0,sep_ratio,4,2.081334416293447
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy,4,0.9853362441062927
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,accuracy_macro,4,0.9836459159851074
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1,4,0.9843007326126099
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,f1_weighted,4,0.985336184501648
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,mrr,4,0.9925556778907776
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top3_acc,4,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_3,4,0.9944998025894165
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,top5_acc,4,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,ndcg_5,4,0.9944998025894165
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,train_acc,4,0.9865166544914246
check2hgi_design_k_resln_mae_l0_1,georgia,cat,poi,L1,test_class_coverage,4,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,n_eval,-1,29667.0
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,label_coverage,-1,1.0
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_acc,0,0.05055611729019211
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_macro_f1,0,0.014544650096798116
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,silhouette,0,-0.7469566464424133
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,cohesion,0,0.7556787729263306
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,centroid_inter_sim,0,0.49462154507637024
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,sep_ratio,0,1.5277918652121245
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy,0,0.0478597916662693
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy_macro,0,0.008575501201821746
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1,0,0.004733727313578129
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1_weighted,0,0.019499508664011955
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,mrr,0,0.08378932625055313
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top3_acc,0,0.08324906975030899
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_3,0,0.06813596189022064
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top5_acc,0,0.10684192925691605
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_5,0,0.07779465615749359
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,train_acc,0,0.06930054724216461
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,test_class_coverage,0,0.928475935828877
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_acc,1,0.05055611729019211
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_macro_f1,1,0.009664106218618502
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,silhouette,1,-0.7348794341087341
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,cohesion,1,0.7573977708816528
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,centroid_inter_sim,1,0.48470860719680786
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,sep_ratio,1,1.562583704180281
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy,1,0.05342096462845802
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy_macro,1,0.011799109860157104
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1,1,0.006532142870128155
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1_weighted,1,0.023547377437353134
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,mrr,1,0.09405078738927841
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top3_acc,1,0.09622514247894287
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_3,1,0.07808858156204224
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top5_acc,1,0.12403100728988647
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_5,1,0.08959125727415085
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,train_acc,1,0.0873444676399231
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,test_class_coverage,1,0.9270696452036794
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_acc,2,0.05578965110399461
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_macro_f1,2,0.015012691455184773
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,silhouette,2,-0.7382504940032959
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,cohesion,2,0.7605745196342468
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,centroid_inter_sim,2,0.4993162751197815
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,sep_ratio,2,1.5232319824780232
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy,2,0.05460980907082558
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy_macro,2,0.013432021678929396
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1,2,0.008061445318162441
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1_weighted,2,0.02482232078909874
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,mrr,2,0.09576926380395889
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top3_acc,2,0.09978088736534119
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_3,2,0.08068210631608963
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top5_acc,2,0.1267486959695816
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_5,2,0.0918089970946312
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,train_acc,2,0.07718237489461899
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,test_class_coverage,2,0.9401315789473684
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_acc,3,0.05309287038597674
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_macro_f1,3,0.01231539040832597
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,silhouette,3,-0.7524693608283997
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,cohesion,3,0.7550258636474609
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,centroid_inter_sim,3,0.49453169107437134
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,sep_ratio,3,1.5267491998483764
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy,3,0.053935613483190536
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy_macro,3,0.010404600371820642
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1,3,0.005798271391540766
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1_weighted,3,0.022781651467084885
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,mrr,3,0.09064304083585739
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top3_acc,3,0.09152199327945709
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_3,3,0.07544317841529846
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top5_acc,3,0.113433338701725
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_5,3,0.0843997597694397
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,train_acc,3,0.07519952207803726
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,test_class_coverage,3,0.9270903010033444
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_acc,4,0.052418675206472275
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,knn10_macro_f1,4,0.012185435497003582
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,silhouette,4,-0.7362605333328247
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,cohesion,4,0.7567334175109863
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,centroid_inter_sim,4,0.4873214364051819
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L0,sep_ratio,4,1.552842458754067
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy,4,0.053598515689373016
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,accuracy_macro,4,0.011955477946646526
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1,4,0.007274083327502012
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,f1_weighted,4,0.024868709966540337
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,mrr,4,0.09193159639835358
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top3_acc,4,0.09270183742046356
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_3,4,0.0760410949587822
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,top5_acc,4,0.11983819305896759
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,ndcg_5,4,0.08721104264259338
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,train_acc,4,0.07460466772317886
check2hgi_design_k_resln_mae_l0_1,georgia,reg,poi,L1,test_class_coverage,4,0.9172185430463576
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,n_eval,-1,40000.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,label_coverage,-1,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_acc,0,0.98425
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_macro_f1,0,0.9837663990981705
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,silhouette,0,0.5757214426994324
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,cohesion,0,0.8731966614723206
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,centroid_inter_sim,0,0.3820803463459015
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,sep_ratio,0,2.2853744502257287
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy,0,0.9890000224113464
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy_macro,0,0.9874223470687866
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1,0,0.9873422384262085
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1_weighted,0,0.9889971017837524
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,mrr,0,0.9944791197776794
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top3_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_3,0,0.9959238767623901
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top5_acc,0,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_5,0,0.9959238767623901
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,train_acc,0,0.9908455610275269
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,test_class_coverage,0,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_acc,1,0.98475
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_macro_f1,1,0.9853217574084298
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,silhouette,1,0.579364538192749
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,cohesion,1,0.8736571669578552
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,centroid_inter_sim,1,0.3797908425331116
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,sep_ratio,1,2.300363961202373
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy,1,0.9883750081062317
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy_macro,1,0.9881139993667603
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1,1,0.9891669750213623
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1_weighted,1,0.9883764386177063
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,mrr,1,0.9941666126251221
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top3_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_3,1,0.9956932663917542
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top5_acc,1,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_5,1,0.9956932663917542
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,train_acc,1,0.9907720685005188
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,test_class_coverage,1,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_acc,2,0.9855
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_macro_f1,2,0.9845195144169663
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,silhouette,2,0.5800731182098389
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,cohesion,2,0.8738895058631897
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,centroid_inter_sim,2,0.380210280418396
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,sep_ratio,2,2.298437340782929
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy,2,0.9892500042915344
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,accuracy_macro,2,0.9873840808868408
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1,2,0.9882417917251587
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,f1_weighted,2,0.9892436861991882
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,mrr,2,0.9946249723434448
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top3_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_3,2,0.9960324764251709
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,top5_acc,2,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,ndcg_5,2,0.9960324764251709
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,train_acc,2,0.9903676509857178
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L1,test_class_coverage,2,1.0
check2hgi_design_k_resln_mae_l0_1,california,cat,poi,L0,knn10_acc,3,0.985625
